pair_id,direction,tile_a,tile_b,shift_y,shift_x,origin_dy,origin_dx,iq_corr,ci_corr,valid_fraction,median_misorientation_deg,p90_misorientation_deg,overlap_pixels,candidate_source,classical_score,pseudo_label,ml_probability,final_score,selected
vertical_r0_c1__r1_c1,vertical,tile_r0_c1_clean.ang,tile_r1_c1_clean.ang,-1,1,62,1,0.40616527636486016,0.2422521718498663,1.0,0.29668811104146314,59.69204132948254,2985,zero,0.6357533097917282,0,0.5711954172325653,0.5937906796282724,False
vertical_r0_c1__r1_c1,vertical,tile_r0_c1_clean.ang,tile_r1_c1_clean.ang,0,-1,63,-1,0.5439481725158061,0.3168897166370266,1.0,0.2760860268173786,59.592406351386224,3184,zero,0.7110426007450568,1,0.8075526727921619,0.7737741475756751,False
vertical_r0_c1__r1_c1,vertical,tile_r0_c1_clean.ang,tile_r1_c1_clean.ang,0,0,63,0,0.5504410257338475,0.3290533884960237,1.0,0.22382067392922483,40.402338229669816,3200,zero,0.7323559246352884,1,0.9325166398559778,0.8624603895287365,False
vertical_r0_c1__r1_c1,vertical,tile_r0_c1_clean.ang,tile_r1_c1_clean.ang,0,1,63,1,0.4856329344604745,0.284379506239073,1.0,0.23879238116146767,5.2482870235930905,3184,zero,0.6873356654724825,1,0.9756543429675137,0.8747428058442528,False
vertical_r0_c1__r1_c1,vertical,tile_r0_c1_clean.ang,tile_r1_c1_clean.ang,1,-1,64,-1,0.719507452390513,0.4433520021884125,1.0,0.22574101825527554,0.5601937675078748,2985,zero,0.7785922787211964,1,0.9949232172395106,0.9192073887581007,False
vertical_r0_c1__r1_c1,vertical,tile_r0_c1_clean.ang,tile_r1_c1_clean.ang,1,0,64,0,1.0000000000000002,1.0,1.0,0.0,0.0,3000,zero,0.985,1,0.999239007598982,0.9942553549393384,True
vertical_r0_c1__r1_c1,vertical,tile_r0_c1_clean.ang,tile_r1_c1_clean.ang,1,1,64,1,0.719507452390513,0.4433520021884125,1.0,0.23421064294729663,36.89930126619902,2985,zero,0.7782322330535083,1,0.9710587901469727,0.9035694951642601,False
vertical_r0_c1__r1_c1,vertical,tile_r0_c1_clean.ang,tile_r1_c1_clean.ang,2,-1,65,-1,0.4588367432216422,0.26566477886040896,1.0,0.26342426514829587,0.49532625031931793,2786,iq_phase_corr,0.6441054444377855,1,0.965412584955502,0.8529550857743012,False
vertical_r0_c1__r1_c1,vertical,tile_r0_c1_clean.ang,tile_r1_c1_clean.ang,2,0,65,0,0.5344494876165703,0.3246763803389863,1.0,0.33559510378841806,59.868355357106815,2800,iq_phase_corr,0.6913801869668057,1,0.7536614976439707,0.7318630389069629,False
vertical_r0_c1__r1_c1,vertical,tile_r0_c1_clean.ang,tile_r1_c1_clean.ang,2,1,65,1,0.5349147938879252,0.31322948829199804,1.0,0.2712758831493141,48.299080529843884,2786,iq_phase_corr,0.6775352502073039,1,0.8202907865049603,0.7703263488007805,False
horizontal_r0_c2__r0_c3,horizontal,tile_r0_c2_clean.ang,tile_r0_c3_clean.ang,-1,-1,-1,159,0.6808196164558897,0.6273657414761454,1.0,0.2044370617556824,0.5113261853931494,3042,zero,0.7935609201090169,1,0.9923342377997921,0.9227635766080209,False
horizontal_r0_c2__r0_c3,horizontal,tile_r0_c2_clean.ang,tile_r0_c3_clean.ang,-1,0,-1,160,0.7073290558254822,0.6395813850237468,1.0,0.2216699636910231,1.778393085879244,3120,zero,0.8189374444933291,1,0.9943857884112725,0.9329788680399923,False
horizontal_r0_c2__r0_c3,horizontal,tile_r0_c2_clean.ang,tile_r0_c3_clean.ang,-1,1,-1,161,0.6212682208617831,0.5861910379763627,1.0,0.2526960995299729,45.041850014742515,3042,zero,0.764489859046685,1,0.9078874334639938,0.8576982824179358,False
horizontal_r0_c2__r0_c3,horizontal,tile_r0_c2_clean.ang,tile_r0_c3_clean.ang,0,-1,0,159,0.7289642133987835,0.6213630153051919,1.0,0.26348767875696005,26.710353251276842,3081,zero,0.8220021099978234,1,0.9840206746786087,0.9273141770403338,False
