pair_id,direction,tile_a,tile_b,shift_y,shift_x,origin_dy,origin_dx,iq_corr,ci_corr,valid_fraction,median_misorientation_deg,p90_misorientation_deg,overlap_pixels,candidate_source,classical_score,pseudo_label,ml_probability,final_score,selected,accepted,self_supervised_split
vertical_r5_c3__r6_c3,vertical,tile_r5_c3_clean.ang,tile_r6_c3_clean.ang,1,0,64,0,1.0,1.0,1.0,0.0,1.2074182697257333e-06,3000,zero,0.985,1,0.999999999776555,0.9947499998547608,True,True,train
horizontal_r5_c4__r5_c5,horizontal,tile_r5_c4_clean.ang,tile_r5_c5_clean.ang,0,0,0,160,1.0000000000000002,1.0,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,validation
vertical_r5_c4__r6_c4,vertical,tile_r5_c4_clean.ang,tile_r6_c4_clean.ang,1,0,64,0,1.0000000000000002,0.9999999999999999,1.0,0.0,1.2074182697257333e-06,3000,zero,0.985,1,0.999999999776555,0.9947499998547608,True,True,train
vertical_r5_c5__r6_c5,vertical,tile_r5_c5_clean.ang,tile_r6_c5_clean.ang,1,0,64,0,0.9999999999999999,1.0,0.9954692556634305,0.0,1.2074182697257333e-06,1538,zero,0.9843203883495144,1,0.9999999999036824,0.9945121358597235,True,True,train
horizontal_r6_c0__r6_c1,horizontal,tile_r6_c0_clean.ang,tile_r6_c1_clean.ang,0,0,0,160,1.0,1.0,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
vertical_r6_c0__r7_c0,vertical,tile_r6_c0_clean.ang,tile_r7_c0_clean.ang,0,0,63,0,1.0,1.0000000000000002,1.0,0.0,1.2074182697257333e-06,3200,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
horizontal_r6_c1__r6_c2,horizontal,tile_r6_c1_clean.ang,tile_r6_c2_clean.ang,0,0,0,160,1.0000000000000002,0.9999999999999998,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
vertical_r6_c1__r7_c1,vertical,tile_r6_c1_clean.ang,tile_r7_c1_clean.ang,0,0,63,0,1.0,1.0000000000000002,1.0,0.0,1.2074182697257333e-06,3200,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
horizontal_r6_c2__r6_c3,horizontal,tile_r6_c2_clean.ang,tile_r6_c3_clean.ang,0,0,0,160,1.0000000000000002,1.0,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
vertical_r6_c2__r7_c2,vertical,tile_r6_c2_clean.ang,tile_r7_c2_clean.ang,0,0,63,0,1.0,1.0000000000000002,1.0,0.0,1.2074182697257333e-06,3200,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
horizontal_r6_c3__r6_c4,horizontal,tile_r6_c3_clean.ang,tile_r6_c4_clean.ang,0,0,0,160,1.0000000000000002,1.0,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,validation
vertical_r6_c3__r7_c3,vertical,tile_r6_c3_clean.ang,tile_r7_c3_clean.ang,0,0,63,0,0.9999999999999999,1.0,1.0,0.0,0.0,3200,zero,0.9999999999999999,1,0.9999999998652724,0.9999999999124269,True,True,validation
horizontal_r6_c4__r6_c5,horizontal,tile_r6_c4_clean.ang,tile_r6_c5_clean.ang,0,0,0,160,1.0,1.0,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
vertical_r6_c4__r7_c4,vertical,tile_r6_c4_clean.ang,tile_r7_c4_clean.ang,0,0,63,0,1.0000000000000002,1.0,1.0,0.0,1.2074182697257333e-06,3200,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
vertical_r6_c5__r7_c5,vertical,tile_r6_c5_clean.ang,tile_r7_c5_clean.ang,0,0,63,0,0.9999999999999998,1.0,1.0,0.0,1.2074182697258363e-07,1632,zero,0.9999999999999999,1,0.9999999998652724,0.9999999999124269,True,True,train
horizontal_r7_c0__r7_c1,horizontal,tile_r7_c0_clean.ang,tile_r7_c1_clean.ang,0,0,0,160,0.9999999999999999,0.9999999999999999,1.0,0.0,1.2074182697258363e-07,3160,zero,0.9999999999999999,1,0.9999999998652724,0.9999999999124269,True,True,train
vertical_r7_c0__r8_c0,vertical,tile_r7_c0_clean.ang,tile_r8_c0_clean.ang,0,0,63,0,1.0,1.0,1.0,0.0,1.2074182697257333e-06,3200,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
horizontal_r7_c1__r7_c2,horizontal,tile_r7_c1_clean.ang,tile_r7_c2_clean.ang,0,0,0,160,0.9999999999999998,1.0,1.0,0.0,1.2074182697257333e-06,3160,zero,0.9999999999999999,1,0.9999999998652724,0.9999999999124269,True,True,validation
vertical_r7_c1__r8_c1,vertical,tile_r7_c1_clean.ang,tile_r8_c1_clean.ang,0,0,63,0,1.0,1.0,1.0,0.0,1.2074182697257333e-06,3200,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,validation
horizontal_r7_c2__r7_c3,horizontal,tile_r7_c2_clean.ang,tile_r7_c3_clean.ang,0,0,0,160,0.9999999999999998,1.0000000000000002,1.0,0.0,1.2074182697257333e-06,3160,zero,0.9999999999999999,1,0.9999999998652724,0.9999999999124269,True,True,validation
vertical_r7_c2__r8_c2,vertical,tile_r7_c2_clean.ang,tile_r8_c2_clean.ang,0,0,63,0,1.0000000000000002,1.0,1.0,0.0,1.2074182697257333e-06,3200,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
horizontal_r7_c3__r7_c4,horizontal,tile_r7_c3_clean.ang,tile_r7_c4_clean.ang,0,0,0,160,1.0000000000000002,1.0,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
vertical_r7_c3__r8_c3,vertical,tile_r7_c3_clean.ang,tile_r8_c3_clean.ang,0,0,63,0,1.0,1.0000000000000002,1.0,0.0,1.2074182697257333e-06,3200,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
horizontal_r7_c4__r7_c5,horizontal,tile_r7_c4_clean.ang,tile_r7_c5_clean.ang,0,0,0,160,1.0,1.0,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,validation
vertical_r7_c4__r8_c4,vertical,tile_r7_c4_clean.ang,tile_r8_c4_clean.ang,0,0,63,0,0.9999999999999998,1.0,1.0,0.0,1.2074182697257333e-06,3200,zero,0.9999999999999999,1,0.9999999998652724,0.9999999999124269,True,True,train
vertical_r7_c5__r8_c5,vertical,tile_r7_c5_clean.ang,tile_r8_c5_clean.ang,0,0,63,0,1.0,0.9999999999999999,1.0,0.0,1.2074182697257333e-06,1632,zero,0.9999999999999999,1,0.9999999998652724,0.9999999999124269,True,True,validation
horizontal_r8_c0__r8_c1,horizontal,tile_r8_c0_clean.ang,tile_r8_c1_clean.ang,0,0,0,160,1.0,1.0,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,validation
vertical_r8_c0__r9_c0,vertical,tile_r8_c0_clean.ang,tile_r9_c0_clean.ang,0,0,63,0,0.9999999999999998,1.0,1.0,0.0,1.2074182697257333e-06,3200,zero,0.9999999999999999,1,0.9999999998652724,0.9999999999124269,True,True,train
horizontal_r8_c1__r8_c2,horizontal,tile_r8_c1_clean.ang,tile_r8_c2_clean.ang,0,0,0,160,0.9999999999999998,1.0,1.0,0.0,1.2074182697257333e-06,3160,zero,0.9999999999999999,1,0.9999999998652724,0.9999999999124269,True,True,validation
vertical_r8_c1__r9_c1,vertical,tile_r8_c1_clean.ang,tile_r9_c1_clean.ang,0,0,63,0,1.0,0.9999999999999998,1.0,0.0,1.2074182697257333e-06,3200,zero,0.9999999999999999,1,0.9999999998652724,0.9999999999124269,True,True,train
horizontal_r8_c2__r8_c3,horizontal,tile_r8_c2_clean.ang,tile_r8_c3_clean.ang,0,0,0,160,0.9999999999999999,1.0000000000000002,1.0,0.0,1.2074182697257333e-06,3160,zero,0.9999999999999999,1,0.9999999998652724,0.9999999999124269,True,True,validation
vertical_r8_c2__r9_c2,vertical,tile_r8_c2_clean.ang,tile_r9_c2_clean.ang,0,0,63,0,0.9999999999999999,1.0,1.0,0.0,1.2074182697257333e-06,3200,zero,0.9999999999999999,1,0.9999999998652724,0.9999999999124269,True,True,train
horizontal_r8_c3__r8_c4,horizontal,tile_r8_c3_clean.ang,tile_r8_c4_clean.ang,0,0,0,160,1.0000000000000002,1.0,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
vertical_r8_c3__r9_c3,vertical,tile_r8_c3_clean.ang,tile_r9_c3_clean.ang,0,0,63,0,1.0,1.0000000000000002,1.0,0.0,1.2074182697257333e-06,3200,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
horizontal_r8_c4__r8_c5,horizontal,tile_r8_c4_clean.ang,tile_r8_c5_clean.ang,0,0,0,160,1.0,1.0000000000000002,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,validation
