pair_id,direction,tile_a,tile_b,shift_y,shift_x,origin_dy,origin_dx,iq_corr,ci_corr,valid_fraction,median_misorientation_deg,p90_misorientation_deg,overlap_pixels,candidate_source,classical_score,pseudo_label,ml_probability,final_score,selected,accepted,self_supervised_split
vertical_r2_c3__r3_c3,vertical,tile_r2_c3_clean.ang,tile_r3_c3_clean.ang,0,1,63,1,0.7404369661837457,0.40792311158384975,1.0,0.2639038803717891,16.551350825471,3184,zero,0.7939839695082824,1,0.9999902854272698,0.9278880748556242,False,False,train
vertical_r2_c3__r3_c3,vertical,tile_r2_c3_clean.ang,tile_r3_c3_clean.ang,1,-1,64,-1,0.6585051241646522,0.37575190445283757,1.0,0.26471055246919684,52.504832250952916,2985,zero,0.745447998764981,1,0.9970702092864645,0.9090024356039452,False,False,train
vertical_r2_c3__r3_c3,vertical,tile_r2_c3_clean.ang,tile_r3_c3_clean.ang,1,0,64,0,0.7180993757309584,0.4226227450330717,1.0,0.25157783354446983,44.01587470827615,3000,zero,0.788892925543976,1,0.9998801617155079,0.9260346290554717,False,False,train
vertical_r2_c3__r3_c3,vertical,tile_r2_c3_clean.ang,tile_r3_c3_clean.ang,1,1,64,1,0.6492963958617075,0.37932601563318097,1.0,0.22112583672597066,41.0875256854322,2985,zero,0.7446108638723833,1,0.9981144825275959,0.9093882159982716,False,False,train
horizontal_r2_c4__r2_c5,horizontal,tile_r2_c4_clean.ang,tile_r2_c5_clean.ang,-1,-1,-1,159,0.7968761582572997,0.5462087592595373,1.0,0.27075685872579636,30.56744350809751,3042,zero,0.8191905693275391,1,0.9999947905160697,0.936713313100084,False,False,train
horizontal_r2_c4__r2_c5,horizontal,tile_r2_c4_clean.ang,tile_r2_c5_clean.ang,-1,0,-1,160,0.8500261109289076,0.5812815464996026,1.0,0.3176321446356887,2.5213908293897083,3120,zero,0.8560772209408192,1,0.9999999147913429,0.9496269719436596,False,False,train
horizontal_r2_c4__r2_c5,horizontal,tile_r2_c4_clean.ang,tile_r2_c5_clean.ang,-1,1,-1,161,0.7258351920448923,0.44039314136830354,1.0,0.28247041436260656,49.284345011716034,3042,zero,0.7779588369830847,1,0.999781386121525,0.9221434939230709,False,False,train
horizontal_r2_c4__r2_c5,horizontal,tile_r2_c4_clean.ang,tile_r2_c5_clean.ang,0,-1,0,159,0.8526619448976446,0.5733029024577507,1.0,0.2623808034843018,0.48731409220365923,3081,zero,0.8581341591598006,1,0.9999999367667645,0.9503469146043271,False,False,train
horizontal_r2_c4__r2_c5,horizontal,tile_r2_c4_clean.ang,tile_r2_c5_clean.ang,0,0,0,160,1.0000000000000002,0.9999999999999999,1.0,0.0,1.2074182697257333e-06,3160,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
horizontal_r2_c4__r2_c5,horizontal,tile_r2_c4_clean.ang,tile_r2_c5_clean.ang,0,1,0,161,0.8526619448976446,0.5733029024577507,1.0,0.23814356382407798,23.88446321383769,3081,zero,0.8591618806666828,1,0.9999997348585653,0.9507064858914065,False,False,train
horizontal_r2_c4__r2_c5,horizontal,tile_r2_c4_clean.ang,tile_r2_c5_clean.ang,1,-1,1,159,0.7258351920448923,0.44039314136830354,1.0,0.27990511969901755,49.64990811859883,3042,zero,0.7780671923756731,1,0.9997770944617983,0.9221786287316545,False,False,train
horizontal_r2_c4__r2_c5,horizontal,tile_r2_c4_clean.ang,tile_r2_c5_clean.ang,1,0,1,160,0.8500261109289076,0.5812815464996026,1.0,0.26979714305949176,1.1564929050575015,3120,zero,0.8580945635697801,1,0.9999999266637412,0.9503330495808548,False,False,train
horizontal_r2_c4__r2_c5,horizontal,tile_r2_c4_clean.ang,tile_r2_c5_clean.ang,1,1,1,161,0.7968761582572997,0.5462087592595373,1.0,0.28093599130569513,3.132593509205721,3042,zero,0.818760326107678,1,0.9999990535722245,0.9365654989596333,False,False,train
vertical_r2_c4__r3_c4,vertical,tile_r2_c4_clean.ang,tile_r3_c4_clean.ang,-1,-1,62,-1,0.7710692617726292,0.4800923067894711,1.0,0.27044545489978744,3.6318406909287475,2985,zero,0.8002538584805069,1,0.9999975799870127,0.9300872774597357,False,False,train
vertical_r2_c4__r3_c4,vertical,tile_r2_c4_clean.ang,tile_r3_c4_clean.ang,-1,0,62,0,0.8362188111060147,0.5103563510006173,1.0,0.28065325815984443,40.443039381831746,3000,zero,0.8421643363083055,1,0.9999985780591776,0.9447565934463724,False,False,train
vertical_r2_c4__r3_c4,vertical,tile_r2_c4_clean.ang,tile_r3_c4_clean.ang,-1,1,62,1,0.7629680885840373,0.44095280134717113,1.0,0.3328586211539428,59.59633142120766,2985,zero,0.7889179828633938,1,0.9998830590985243,0.9260452824162286,False,False,train
vertical_r2_c4__r3_c4,vertical,tile_r2_c4_clean.ang,tile_r3_c4_clean.ang,0,-1,63,-1,0.8416976745617613,0.5557019326662,1.0,0.2818389336757112,27.8705935680425,3184,zero,0.8508336944258584,1,0.9999994649809516,0.947791445286669,False,False,train
vertical_r2_c4__r3_c4,vertical,tile_r2_c4_clean.ang,tile_r3_c4_clean.ang,0,0,63,0,1.0,1.0,1.0,0.0,1.2074182697257333e-06,3200,zero,1.0,1,0.9999999998652724,0.999999999912427,True,True,train
vertical_r2_c4__r3_c4,vertical,tile_r2_c4_clean.ang,tile_r3_c4_clean.ang,0,1,63,1,0.8416976745617613,0.5557019326662,1.0,0.3150365248508181,50.29973523674127,3184,zero,0.849434481820738,1,0.9999977183610715,0.9473005855719548,False,False,train
